code,floor,tradingDate,time,tradingDate_Time,open,high,low,last,adLast,accumulatedVal,accumulatedVol,lastVol
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94339E+11,9743800,100
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94351E+11,9744200,400
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94411E+11,9746200,2000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94442E+11,9747200,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94472E+11,9748200,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94532E+11,9750200,2000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94773E+11,9758200,8000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94924E+11,9763200,5000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94954E+11,9764200,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.94999E+11,9765700,1500
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95075E+11,9768200,2500
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95093E+11,9768800,600
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95123E+11,9769800,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95153E+11,9770800,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95159E+11,9771000,200
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95201E+11,9772400,1400
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95216E+11,9772900,500
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95247E+11,9773900,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95277E+11,9774900,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.9528E+11,9775000,100
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95289E+11,9775300,300
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95409E+11,9779300,4000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.95418E+11,9779600,300
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.90896E+11,9629600,20000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.92895E+11,9695900,66300
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.92898E+11,9696000,100
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.92988E+11,9699000,3000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.93018E+11,9700000,1000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.93169E+11,9705000,5000
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.93172E+11,9705100,100
TCB,HOSE,23/05/2025,10:43:57,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.93175E+11,9705200,100
TCB,HOSE,23/05/2025,10:43:54,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.90293E+11,9609600,2000
TCB,HOSE,23/05/2025,10:43:49,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.90179E+11,9605800,200
TCB,HOSE,23/05/2025,10:43:49,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.90185E+11,9606000,200
TCB,HOSE,23/05/2025,10:43:49,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.90233E+11,9607600,1600
TCB,HOSE,23/05/2025,10:43:44,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.90173E+11,9605600,100
TCB,HOSE,23/05/2025,10:43:42,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.89759E+11,9591900,1100
TCB,HOSE,23/05/2025,10:43:42,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.9017E+11,9605500,13600
TCB,HOSE,23/05/2025,10:43:26,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.89699E+11,9589900,8900
TCB,HOSE,23/05/2025,10:43:26,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.89726E+11,9590800,900
TCB,HOSE,23/05/2025,10:43:26,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.89431E+11,9581000,14700
TCB,HOSE,23/05/2025,10:43:21,23/05/2025 10:43,30.55,30.6,29.8,30.15,30.15,2.88988E+11,9566300,500
TCB,HOSE,23/05/2025,10:43:15,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.88973E+11,9565800,100
TCB,HOSE,23/05/2025,10:43:13,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.8897E+11,9565700,100
TCB,HOSE,23/05/2025,10:43:03,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.88967E+11,9565600,100
TCB,HOSE,23/05/2025,10:43:02,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.87474E+11,9516000,500
TCB,HOSE,23/05/2025,10:43:02,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.88964E+11,9565500,49500
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.853E+11,9443800,12600
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.86203E+11,9473800,30000
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.86498E+11,9483600,9800
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.86504E+11,9483800,200
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.86947E+11,9498500,14700
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.87398E+11,9513500,15000
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.87401E+11,9513600,100
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.8741E+11,9513900,300
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.87425E+11,9514400,500
TCB,HOSE,23/05/2025,10:43:00,23/05/2025 10:43,30.55,30.6,29.8,30.1,30.1,2.87459E+11,9515500,1100
TCB,HOSE,23/05/2025,10:42:56,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84921E+11,9431200,1100
TCB,HOSE,23/05/2025,10:42:51,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84888E+11,9430100,1000
TCB,HOSE,23/05/2025,10:42:51,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84855E+11,9429000,1900
TCB,HOSE,23/05/2025,10:42:51,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84858E+11,9429100,100
TCB,HOSE,23/05/2025,10:42:50,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.8478E+11,9426500,9400
TCB,HOSE,23/05/2025,10:42:50,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84795E+11,9427000,500
TCB,HOSE,23/05/2025,10:42:50,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84798E+11,9427100,100
TCB,HOSE,23/05/2025,10:42:41,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84196E+11,9407100,2000
TCB,HOSE,23/05/2025,10:42:41,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84497E+11,9417100,10000
TCB,HOSE,23/05/2025,10:42:39,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84135E+11,9405100,1000
TCB,HOSE,23/05/2025,10:42:34,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.84105E+11,9404100,15000
TCB,HOSE,23/05/2025,10:42:27,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83217E+11,9374600,500
TCB,HOSE,23/05/2025,10:42:27,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.8322E+11,9374700,100
TCB,HOSE,23/05/2025,10:42:27,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83245E+11,9375500,800
TCB,HOSE,23/05/2025,10:42:27,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83275E+11,9376500,1000
TCB,HOSE,23/05/2025,10:42:27,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83654E+11,9389100,12600
TCB,HOSE,23/05/2025,10:42:25,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83202E+11,9374100,100
TCB,HOSE,23/05/2025,10:42:24,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.83199E+11,9374000,25000
TCB,HOSE,23/05/2025,10:42:21,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.81712E+11,9324600,13400
TCB,HOSE,23/05/2025,10:42:21,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.82447E+11,9349000,24400
TCB,HOSE,23/05/2025,10:42:20,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.81309E+11,9311200,5700
TCB,HOSE,23/05/2025,10:42:12,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.81138E+11,9305500,1000
TCB,HOSE,23/05/2025,10:42:10,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.80896E+11,9297500,200
TCB,HOSE,23/05/2025,10:42:10,23/05/2025 10:42,30.55,30.6,29.8,30.15,30.15,2.8093E+11,9298600,1100
TCB,HOSE,23/05/2025,10:42:10,23/05/2025 10:42,30.55,30.6,29.8,30.15,30.15,2.81107E+11,9304500,5900
TCB,HOSE,23/05/2025,10:42:07,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.8089E+11,9297300,200
TCB,HOSE,23/05/2025,10:42:02,23/05/2025 10:42,30.55,30.6,29.8,30.1,30.1,2.80884E+11,9297100,30000
TCB,HOSE,23/05/2025,10:41:56,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.79981E+11,9267100,30000
TCB,HOSE,23/05/2025,10:41:42,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78491E+11,9217600,10500
TCB,HOSE,23/05/2025,10:41:42,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.79078E+11,9237100,19500
TCB,HOSE,23/05/2025,10:41:36,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78175E+11,9207100,1100
TCB,HOSE,23/05/2025,10:41:33,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78112E+11,9205000,2000
TCB,HOSE,23/05/2025,10:41:33,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78142E+11,9206000,1000
TCB,HOSE,23/05/2025,10:41:30,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78052E+11,9203000,1000
TCB,HOSE,23/05/2025,10:41:27,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.78022E+11,9202000,1000
TCB,HOSE,23/05/2025,10:41:23,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77992E+11,9201000,500
TCB,HOSE,23/05/2025,10:41:20,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77853E+11,9196400,900
TCB,HOSE,23/05/2025,10:41:20,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77883E+11,9197400,1000
TCB,HOSE,23/05/2025,10:41:20,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77889E+11,9197600,200
TCB,HOSE,23/05/2025,10:41:20,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77977E+11,9200500,2900
TCB,HOSE,23/05/2025,10:41:19,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77826E+11,9195500,200
TCB,HOSE,23/05/2025,10:41:17,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.7782E+11,9195300,2900
TCB,HOSE,23/05/2025,10:41:15,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77733E+11,9192400,500
TCB,HOSE,23/05/2025,10:41:13,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77688E+11,9190900,100
TCB,HOSE,23/05/2025,10:41:13,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77718E+11,9191900,1000
TCB,HOSE,23/05/2025,10:41:12,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77682E+11,9190700,94300
TCB,HOSE,23/05/2025,10:41:12,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.77685E+11,9190800,100
TCB,HOSE,23/05/2025,10:41:05,23/05/2025 10:41,30.55,30.6,29.8,30.05,30.05,2.74813E+11,9095400,10000
TCB,HOSE,23/05/2025,10:41:05,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.74843E+11,9096400,1000
TCB,HOSE,23/05/2025,10:41:04,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.74513E+11,9085400,100
TCB,HOSE,23/05/2025,10:41:00,23/05/2025 10:41,30.55,30.6,29.8,30.1,30.1,2.7451E+11,9085300,500
TCB,HOSE,23/05/2025,10:40:53,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74495E+11,9084800,4100
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74121E+11,9072400,1700
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74182E+11,9074400,2000
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74197E+11,9074900,500
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.742E+11,9075000,100
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.7426E+11,9077000,2000
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74275E+11,9077500,500
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74287E+11,9077900,400
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74347E+11,9079900,2000
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74368E+11,9080600,700
TCB,HOSE,23/05/2025,10:40:50,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74371E+11,9080700,100
TCB,HOSE,23/05/2025,10:40:28,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74043E+11,9069800,900
TCB,HOSE,23/05/2025,10:40:28,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74061E+11,9070400,600
TCB,HOSE,23/05/2025,10:40:28,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.7407E+11,9070700,300
TCB,HOSE,23/05/2025,10:40:23,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.74016E+11,9068900,1100
TCB,HOSE,23/05/2025,10:40:21,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73983E+11,9067800,1100
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73829E+11,9062700,1000
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73835E+11,9062900,200
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73841E+11,9063100,200
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73902E+11,9065100,2000
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73908E+11,9065300,200
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73914E+11,9065500,200
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73917E+11,9065600,100
TCB,HOSE,23/05/2025,10:40:17,23/05/2025 10:40,30.55,30.6,29.8,30.05,30.05,2.7395E+11,9066700,1100
TCB,HOSE,23/05/2025,10:40:11,23/05/2025 10:40,30.55,30.6,29.8,30.15,30.15,2.73772E+11,9060800,100
TCB,HOSE,23/05/2025,10:40:11,23/05/2025 10:40,30.55,30.6,29.8,30.15,30.15,2.73799E+11,9061700,900
TCB,HOSE,23/05/2025,10:40:05,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.7376E+11,9060400,700
TCB,HOSE,23/05/2025,10:40:05,23/05/2025 10:40,30.55,30.6,29.8,30.1,30.1,2.73769E+11,9060700,300
TCB,HOSE,23/05/2025,10:39:55,23/05/2025 10:39,30.55,30.6,29.8,30.15,30.15,2.73739E+11,9059700,1800
TCB,HOSE,23/05/2025,10:39:54,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73676E+11,9057600,4700
TCB,HOSE,23/05/2025,10:39:54,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73685E+11,9057900,300
TCB,HOSE,23/05/2025,10:39:53,23/05/2025 10:39,30.55,30.6,29.8,30.15,30.15,2.73534E+11,9052900,1300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69492E+11,8918600,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69552E+11,8920600,2000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69582E+11,8921600,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69588E+11,8921800,200
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69633E+11,8923300,1500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69934E+11,8933300,10000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69937E+11,8933400,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.70088E+11,8938400,5000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.70329E+11,8946400,8000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.70359E+11,8947400,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73369E+11,9047400,100000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73384E+11,9047900,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73393E+11,9048200,300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73399E+11,9048400,200
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73429E+11,9049400,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73441E+11,9049800,400
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73483E+11,9051200,1400
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73486E+11,9051300,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.73495E+11,9051600,300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67466E+11,8851300,50300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67496E+11,8852300,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67502E+11,8852500,200
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67517E+11,8853000,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67553E+11,8854200,1200
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67556E+11,8854300,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67565E+11,8854600,300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67574E+11,8854900,300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.6759E+11,8855400,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67605E+11,8855900,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67608E+11,8856000,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67614E+11,8856200,200
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67674E+11,8858200,2000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67975E+11,8868200,10000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67978E+11,8868300,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.67981E+11,8868400,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68041E+11,8870400,2000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68056E+11,8870900,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68071E+11,8871400,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68086E+11,8871900,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68387E+11,8881900,10000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68538E+11,8886900,5000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68568E+11,8887900,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68622E+11,8889700,1800
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68652E+11,8890700,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68655E+11,8890800,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68803E+11,8895700,4900
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68824E+11,8896400,700
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68854E+11,8897400,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68884E+11,8898400,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68887E+11,8898500,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68902E+11,8899000,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.68977E+11,8901500,2500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69007E+11,8902500,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69025E+11,8903100,600
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69034E+11,8903400,300
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69037E+11,8903500,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.6904E+11,8903600,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69055E+11,8904100,500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69134E+11,8906700,2600
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69254E+11,8910700,4000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69257E+11,8910800,100
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69287E+11,8911800,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69299E+11,8912200,400
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69329E+11,8913200,1000
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69435E+11,8916700,3500
TCB,HOSE,23/05/2025,10:39:44,23/05/2025 10:39,30.55,30.6,29.8,30.1,30.1,2.69456E+11,8917400,700
